Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site	pulse count
2682	Spectrogram 1	1	15607.965900000	15608.279519963	3326.007	3604.396	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	7.9659	3492.188	3328.125	3421.875	3539.062	3585.938	117.188	257.812	0.2143	0.0000	0.0714	0.5714	0.9286	0.1493	0.2773	green	anuran	pulse	LVR	
2683	Spectrogram 1	1	15609.426500000	15609.713238252	3355.311	3619.048	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	9.4265	3515.625	3375.000	3445.312	3562.500	3609.375	117.188	234.375	0.2308	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2684	Spectrogram 1	1	15610.663100000	15610.976719963	3311.355	3619.048	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	10.6631	3515.625	3328.125	3421.875	3539.062	3609.375	117.188	281.250	0.2143	0.0000	0.0714	0.5714	1.0000	0.1493	0.2987	green	anuran	pulse	LVR	
2686	Spectrogram 1	1	15611.899600000	15612.222180533	3311.355	3663.004	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	11.8996	3539.062	3351.562	3445.312	3632.812	3656.250	187.500	304.688	0.2857	0.0000	0.1429	0.5714	0.9286	0.1280	0.2773	green	anuran	pulse	LVR	
2688	Spectrogram 1	1	15613.270600000	15613.557338252	3355.311	3633.700	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	13.2706	3515.625	3375.000	3468.750	3585.938	3632.812	117.188	257.812	0.2500	0.0000	0.0833	0.5000	0.9167	0.1067	0.2347	green	anuran	pulse	LVR	
2689	Spectrogram 1	1	15614.704300000	15614.982077681	3369.963	3619.048	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	14.7043	3515.625	3375.000	3445.312	3562.500	3609.375	117.188	234.375	0.1667	0.0000	0.0833	0.5833	0.9167	0.1280	0.2347	green	anuran	pulse	LVR	
2690	Spectrogram 1	1	15615.958800000	15616.263459392	3355.311	3604.396	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	15.9588	3515.625	3375.000	3445.312	3539.062	3585.938	93.750	210.938	0.2308	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2691	Spectrogram 1	1	15617.437300000	15617.759880533	3355.311	3619.048	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	17.4373	3515.625	3375.000	3445.312	3562.500	3609.375	117.188	234.375	0.2143	0.0000	0.0714	0.5714	1.0000	0.1493	0.2987	green	anuran	pulse	LVR	
2692	Spectrogram 1	1	15623.620100000	15623.888917111	3326.007	3619.048	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	23.6201	3515.625	3328.125	3421.875	3539.062	3609.375	117.188	281.250	0.1818	0.0000	0.0909	0.5455	0.9091	0.1067	0.2133	green	anuran	pulse	LVR	
2693	Spectrogram 1	1	15629.534000000	15629.847619963	3340.659	3604.396	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	29.5340	3515.625	3351.562	3421.875	3539.062	3585.938	117.188	234.375	0.2143	0.0000	0.0714	0.5714	1.0000	0.1493	0.2987	green	anuran	pulse	LVR	
2694	Spectrogram 1	1	15631.263400000	15631.559098822	3296.703	3648.352	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	31.2634	3515.625	3304.688	3398.438	3562.500	3632.812	164.062	328.125	0.2308	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2695	Spectrogram 1	1	15632.706100000	15633.001798822	3326.007	3648.352	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	32.7061	3515.625	3328.125	3421.875	3562.500	3632.812	140.625	304.688	0.2500	0.0000	0.0833	0.5833	0.9167	0.1280	0.2347	green	anuran	pulse	LVR	
2696	Spectrogram 1	1	15633.978500000	15634.319001673	3326.007	3633.700	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	33.9785	3515.625	3328.125	3421.875	3562.500	3632.812	140.625	304.688	0.2667	0.0000	0.1333	0.6667	1.0000	0.1707	0.3200	green	anuran	pulse	LVR	
2697	Spectrogram 1	1	15635.286700000	15635.600319963	3340.659	3633.700	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	35.2867	3515.625	3375.000	3445.312	3562.500	3632.812	117.188	257.812	0.2308	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2698	Spectrogram 1	1	15636.657700000	15636.971319963	3369.963	3633.700	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	36.6577	3515.625	3375.000	3468.750	3585.938	3632.812	117.188	257.812	0.2143	0.0000	0.0714	0.5000	0.9286	0.1280	0.2773	green	anuran	pulse	LVR	
2699	Spectrogram 1	1	15637.930100000	15638.198917111	3355.311	3677.656	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	37.9301	3539.062	3375.000	3468.750	3632.812	3656.250	164.062	281.250	0.3333	0.0000	0.0833	0.5833	0.9167	0.1280	0.2347	green	anuran	pulse	LVR	
2700	Spectrogram 1	1	15639.166600000	15639.480219963	3340.659	3663.004	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	39.1666	3539.062	3375.000	3468.750	3632.812	3656.250	164.062	281.250	0.2857	0.0000	0.1429	0.5714	0.9286	0.1280	0.2773	green	anuran	pulse	LVR	
2701	Spectrogram 1	1	15640.690000000	15641.021541104	3355.311	3663.004	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	40.6900	3539.062	3375.000	3492.188	3632.812	3656.250	140.625	281.250	0.2857	0.0000	0.1429	0.5000	0.9286	0.1067	0.2773	green	anuran	pulse	LVR	
2702	Spectrogram 1	1	15642.141600000	15642.410417111	3311.355	3633.700	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	42.1416	3515.625	3328.125	3421.875	3562.500	3632.812	140.625	304.688	0.2727	0.0000	0.0909	0.5455	0.9091	0.1067	0.2133	green	anuran	pulse	LVR	
2703	Spectrogram 1	1	15643.512500000	15643.817159393	3355.311	3633.700	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	43.5125	3515.625	3375.000	3468.750	3585.938	3632.812	117.188	257.812	0.2308	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2704	Spectrogram 1	1	15645.277800000	15645.600380533	3282.051	3648.352	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	45.2778	3515.625	3304.688	3398.438	3562.500	3632.812	164.062	328.125	0.2857	0.0000	0.0714	0.5714	0.9286	0.1493	0.2773	green	anuran	pulse	LVR	
2705	Spectrogram 1	1	15647.141600000	15647.419377682	3267.399	3619.048	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	47.1416	3492.188	3304.688	3375.000	3539.062	3609.375	164.062	304.688	0.2500	0.0000	0.0833	0.5833	0.9167	0.1280	0.2347	green	anuran	pulse	LVR	
2706	Spectrogram 1	1	15653.862000000	15654.184580534	3282.051	3604.396	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	53.8620	3492.188	3304.688	3398.438	3539.062	3585.938	140.625	281.250	0.2143	0.0000	0.0714	0.5714	1.0000	0.1493	0.2987	green	anuran	pulse	LVR	
2707	Spectrogram 1	1	15655.887100000	15656.191759392	3326.007	3633.700	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	55.8871	3515.625	3328.125	3421.875	3562.500	3632.812	140.625	304.688	0.2308	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2708	Spectrogram 1	1	15657.455200000	15657.768819963	3311.355	3619.048	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	57.4552	3515.625	3328.125	3421.875	3539.062	3609.375	117.188	281.250	0.2308	0.0000	0.0769	0.5385	0.9231	0.1280	0.2560	green	anuran	pulse	LVR	
2709	Spectrogram 1	1	15658.969500000	15659.292080533	3296.703	3648.352	S1130_048K_LVR_10458035_20250520_031500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_031500.flac	58.9695	3515.625	3304.688	3398.438	3562.500	3632.812	164.062	328.125	0.2857	0.0000	0.0714	0.5714	0.9286	0.1493	0.2773	green	anuran	pulse	LVR	
2729	Spectrogram 1	1	28807.276000000	28807.544817111	3369.963	3677.656	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	7.2760	3585.938	3398.438	3539.062	3609.375	3632.812	70.312	234.375	0.7273	0.0909	0.5455	0.9091	1.0000	0.0853	0.2133	green	anuran	pulse	LVR	
2730	Spectrogram 1	1	28808.897900000	28809.211519963	3384.615	3706.960	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	8.8979	3562.500	3468.750	3539.062	3585.938	3679.688	46.875	210.938	0.7692	0.0769	0.6154	1.0000	1.0000	0.1067	0.2560	green	anuran	pulse	LVR	
2731	Spectrogram 1	1	28815.179200000	28815.456977681	3384.615	3663.004	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	15.1792	3585.938	3445.312	3562.500	3585.938	3632.812	23.438	187.500	0.7500	0.1667	0.5833	0.9167	1.0000	0.0853	0.2133	green	anuran	pulse	LVR	
2733	Spectrogram 1	1	28818.225800000	28818.512538252	3428.571	3663.004	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	18.2258	3585.938	3468.750	3562.500	3585.938	3632.812	23.438	164.062	0.8333	0.1667	0.5833	1.0000	1.0000	0.1067	0.2133	green	anuran	pulse	LVR	
2734	Spectrogram 1	1	28819.363800000	28819.695341103	3399.267	3692.308	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	19.3638	3562.500	3468.750	3539.062	3585.938	3656.250	46.875	187.500	0.8000	0.2000	0.6000	0.8667	1.0000	0.0853	0.2560	green	anuran	pulse	LVR	
2736	Spectrogram 1	1	28821.953400000	28822.231177682	3413.919	3633.700	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	21.9534	3562.500	3445.312	3562.500	3585.938	3632.812	23.438	187.500	0.8333	0.1667	0.5833	1.0000	1.0000	0.1067	0.2133	green	anuran	pulse	LVR	
2737	Spectrogram 1	1	28823.234700000	28823.557280534	3369.963	3692.308	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	23.2347	3562.500	3445.312	3539.062	3585.938	3632.812	46.875	187.500	0.8571	0.2143	0.6429	0.9286	1.0000	0.0853	0.2347	green	anuran	pulse	LVR	
2740	Spectrogram 1	1	28827.526900000	28827.804677682	3369.963	3648.352	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	27.5269	3562.500	3421.875	3539.062	3585.938	3609.375	46.875	187.500	0.7500	0.1667	0.5833	0.9167	1.0000	0.0853	0.2133	green	anuran	pulse	LVR	
2741	Spectrogram 1	1	28832.428300000	28832.750880534	3369.963	3692.308	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	32.4283	3562.500	3445.312	3539.062	3585.938	3632.812	46.875	187.500	0.8571	0.2143	0.6429	0.9286	1.0000	0.0853	0.2347	green	anuran	pulse	LVR	
2742	Spectrogram 1	1	28836.191700000	28836.487398822	3369.963	3648.352	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	36.1917	3562.500	3421.875	3539.062	3585.938	3609.375	46.875	187.500	0.7692	0.2308	0.6154	1.0000	1.0000	0.1067	0.2133	green	anuran	pulse	LVR	
2745	Spectrogram 1	1	28841.191700000	28841.487398822	3355.311	3663.004	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	41.1917	3562.500	3421.875	3539.062	3585.938	3632.812	46.875	210.938	0.7692	0.2308	0.6154	1.0000	1.0000	0.1067	0.2133	green	anuran	pulse	LVR	
2746	Spectrogram 1	1	28842.679200000	28843.010741104	3399.267	3648.352	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	42.6792	3562.500	3468.750	3539.062	3585.938	3609.375	46.875	140.625	0.8000	0.2667	0.6000	0.8667	0.9333	0.0853	0.2133	green	anuran	pulse	LVR	
2747	Spectrogram 1	1	28843.996400000	28844.301059393	3355.311	3677.656	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	43.9964	3562.500	3421.875	3539.062	3585.938	3632.812	46.875	210.938	0.7692	0.2308	0.6154	1.0000	1.0000	0.1067	0.2133	green	anuran	pulse	LVR	
2748	Spectrogram 1	1	28845.340500000	28845.645159392	3384.615	3648.352	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	45.3405	3562.500	3445.312	3539.062	3585.938	3609.375	46.875	164.062	0.8462	0.2308	0.6154	1.0000	1.0000	0.1067	0.2133	green	anuran	pulse	LVR	
2749	Spectrogram 1	1	28846.630800000	28846.962341103	3369.963	3692.308	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	46.6308	3562.500	3445.312	3539.062	3585.938	3656.250	46.875	210.938	0.8000	0.2000	0.6000	0.8667	1.0000	0.0853	0.2560	green	anuran	pulse	LVR	
2750	Spectrogram 1	1	28848.064500000	28848.387080533	3384.615	3677.656	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	48.0645	3562.500	3468.750	3539.062	3585.938	3632.812	46.875	164.062	0.8571	0.2143	0.6429	0.9286	1.0000	0.0853	0.2347	green	anuran	pulse	LVR	
2751	Spectrogram 1	1	28838.324400000	28838.646980533	3399.267	3677.656	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	38.3244	3562.500	3468.750	3539.062	3585.938	3632.812	46.875	164.062	0.8571	0.2857	0.6429	0.9286	1.0000	0.0853	0.2133	green	anuran	pulse	LVR	
2752	Spectrogram 1	1	28856.845900000	28857.123677681	3267.399	3619.048	S1130_048K_LVR_10458035_20250520_033000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_033000.flac	56.8459	3562.500	3304.688	3515.625	3585.938	3609.375	70.312	304.688	0.7500	0.0833	0.5000	0.9167	1.0000	0.1067	0.2347	green	anuran	pulse	LVR	
2785	Spectrogram 1	1	16233.082400000	16233.360177681	3428.571	3677.656	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	33.0824	3562.500	3445.312	3468.750	3585.938	3656.250	117.188	210.938	0.5833	0.0000	0.2500	0.7500	0.9167	0.1280	0.2347	green	anuran	pulse	LVR	
2786	Spectrogram 1	1	16234.525100000	16234.784956540	3413.919	3721.612	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	34.5251	3445.312	3421.875	3421.875	3585.938	3679.688	164.062	257.812	0.3636	0.0000	0.2727	0.6364	1.0000	0.0853	0.2347	green	anuran	pulse	LVR	
2787	Spectrogram 1	1	16235.949800000	16236.254459392	3399.267	3677.656	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	35.9498	3445.312	3421.875	3421.875	3562.500	3632.812	140.625	210.938	0.3077	0.0000	0.2308	0.6154	1.0000	0.1067	0.2773	green	anuran	pulse	LVR	
2789	Spectrogram 1	1	16240.779600000	16241.084259392	3413.919	3677.656	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	40.7796	3445.312	3421.875	3421.875	3562.500	3632.812	140.625	210.938	0.3077	0.0000	0.2308	0.6154	1.0000	0.1067	0.2773	green	anuran	pulse	LVR	
2790	Spectrogram 1	1	16247.392500000	16247.652356540	3355.311	3648.352	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	47.3925	3421.875	3375.000	3398.438	3468.750	3609.375	70.312	234.375	0.3636	0.0000	0.1818	0.4545	0.9091	0.0640	0.2133	green	anuran	pulse	LVR	
2792	Spectrogram 1	1	16250.949800000	16251.254459392	3384.615	3663.004	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	50.9498	3421.875	3398.438	3398.438	3515.625	3609.375	117.188	210.938	0.3077	0.0000	0.1538	0.4615	0.8462	0.0853	0.2347	green	anuran	pulse	LVR	
2793	Spectrogram 1	1	16252.437200000	16252.786662245	3384.615	3648.352	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	52.4372	3421.875	3398.438	3398.438	3539.062	3609.375	140.625	210.938	0.3125	0.0625	0.1875	0.6875	1.0000	0.1707	0.3200	green	anuran	pulse	LVR	
2794	Spectrogram 1	1	16253.924700000	16254.193517111	3355.311	3692.308	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	53.9247	3421.875	3375.000	3398.438	3515.625	3632.812	117.188	257.812	0.3333	0.0000	0.1667	0.5000	0.9167	0.0853	0.2347	green	anuran	pulse	LVR	
2795	Spectrogram 1	1	16255.295700000	16255.645162244	3369.963	3677.656	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	55.2957	3421.875	3398.438	3398.438	3562.500	3632.812	164.062	234.375	0.3125	0.0625	0.1875	0.6875	1.0000	0.1707	0.3200	green	anuran	pulse	LVR	
2796	Spectrogram 1	1	16256.568100000	16256.899641103	3384.615	3663.004	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	56.5681	3421.875	3398.438	3398.438	3539.062	3632.812	140.625	234.375	0.2667	0.0000	0.1333	0.4667	0.9333	0.1067	0.2987	green	anuran	pulse	LVR	
2797	Spectrogram 1	1	16258.593200000	16258.915780533	3355.311	3663.004	S1130_048K_LVR_10458035_20250520_034500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250520_034500.flac	58.5932	3421.875	3375.000	3398.438	3515.625	3632.812	117.188	257.812	0.2857	0.0000	0.1429	0.4286	0.9286	0.0853	0.2773	green	anuran	pulse	LVR	
